,GEOID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
4054,36029009504,0,3,3,0,3,0,1.20E-07,3.79E-14,2.25E-07,7.81E-11,1.86E-07,1.15E-12,0,1,0,1,0,0
4055,36047119800,0,3,1,0,0,0,0,0,1.23E-07,0,7.63E-08,0,1,1,0,1,0,0
4056,36081060600,0,0,0,0,0,0,0,0,0,0,7.39E-08,0,0,0,0,0,0,0
4057,36047023300,0,13,1,0,0,0,0,0,1.61E-08,3.34E-12,1.77E-08,0,4,0,0,0,0,0
4058,36027020005,0,1,1,0,0,0,0,6.24E-12,7.09E-07,0,7.30E-07,0,1,0,1,0,0,0
4059,36045061801,0,2,1,0,0,1.03E-11,4.63E-07,0,8.42E-07,0,8.52E-07,0,0,1,2,0,0,0
4060,36007000700,0,6,0,0,0,0,5.90E-08,0,1.54E-07,0,2.07E-07,0,2,0,0,2,0,0
4061,36081060701,0,0,0,0,0,0,0,0,1.62E-07,0,9.63E-09,0,0,0,0,0,0,0
4062,36047079002,0,1,0,0,0,0,0,0,6.96E-09,0,1.73E-08,0,1,0,0,0,0,0
4063,36071013600,0,0,2,0,0,0,1.70E-07,9.91E-12,1.13E-06,0,5.94E-07,0,0,3,1,4,0,0
4064,36079010300,0,1,0,0,0,0,3.40E-08,0,1.12E-07,0,5.25E-07,0,0,0,0,0,0,0
4065,36081009400,0,0,0,0,0,0,0,0,2.02E-08,0,5.38E-08,0,0,0,0,0,0,0
4066,36051030500,0,0,0,0,0,0,0,3.47E-14,1.09E-07,0,2.24E-08,0,0,0,3,18,0,0
4067,36059520300,0,1,4,1,1,0,5.43E-08,3.49E-13,1.61E-07,4.87E-10,2.64E-07,1.05E-11,0,2,1,2,0,0
4068,36081043701,0,0,0,0,1,0,1.76E-08,0,2.82E-08,0,4.76E-08,0,0,0,0,0,0,0
4069,36029013001,0,1,2,0,0,2.15E-10,9.25E-08,3.69E-11,3.71E-07,2.15E-10,2.48E-07,6.01E-12,0,0,1,4,0,0
4070,36005040303,0,0,0,0,0,0,0,0,1.14E-08,0,1.18E-08,0,0,0,0,0,0,0
4071,36119002107,0,0,0,0,0,0,0,0,3.54E-08,0,6.87E-08,0,0,0,2,1,0,0
4072,36061019701,0,0,0,0,2,0,0,0,1.72E-08,0,8.01E-09,0,0,0,0,2,0,0
4073,36081001600,0,1,0,2,0,0,0,0,5.26E-09,0,6.02E-08,0,0,0,1,0,0,0
4074,36047014101,0,6,1,2,0,0,0,0,5.06E-09,0,1.20E-08,0,2,1,2,2,0,0
4075,36119004200,0,0,0,0,0,0,1.58E-08,0,4.02E-08,0,1.20E-07,0,0,0,1,0,0,0
4076,36073040400,0,1,0,0,1,0,0,0,2.53E-07,0,2.76E-07,0,0,1,1,1,0,0
4077,36047028800,0,4,1,0,0,0,0,0,1.27E-08,3.80E-12,1.78E-08,0,0,0,3,0,0,0
4078,36029009104,0,2,1,0,0,0,0,1.00E-12,1.15E-07,3.96E-11,2.42E-07,0,0,1,2,1,0,0
4079,36039080202,0,2,3,0,0,2.83E-13,0,1.82E-11,1.42E-06,0,1.33E-06,0,0,2,0,0,0,0
4080,36027140801,0,3,7,0,0,3.25E-10,5.98E-09,9.25E-11,5.32E-07,1.95E-13,2.13E-07,8.16E-11,0,7,2,0,0,1
4081,36005031800,0,0,0,0,0,0,0,0,4.47E-09,0,2.97E-08,0,0,0,0,0,0,0
4082,36103111801,0,3,2,0,1,0,0,1.34E-11,2.66E-07,0,3.72E-07,4.24E-11,0,2,1,2,0,0
4083,36047013700,0,41,2,11,1,0,0,0,1.52E-08,0,2.13E-08,0,9,2,5,3,0,0
4084,36081148300,0,0,0,0,0,0,0,3.41E-12,3.24E-08,0,4.16E-07,0,0,0,0,1,0,0
4085,36037950402,0,0,0,0,0,7.59E-11,0,0,8.40E-07,0,5.90E-07,0,0,0,0,0,0,0
4086,36081140902,0,2,0,0,0,0,3.20E-08,0,5.75E-08,0,1.64E-07,0,1,0,0,0,0,0
4087,36007001700,0,4,8,0,5,0,2.40E-08,7.95E-14,7.94E-08,0,2.29E-07,0,0,4,1,0,0,0
4088,36081041300,0,0,0,0,0,0,0,0,1.98E-09,0,3.76E-08,0,0,0,0,0,0,0
4089,36047103401,0,0,0,1,0,0,6.36E-20,0,1.02E-07,1.42E-11,4.88E-09,0,0,0,0,2,0,0
4090,36075021203,0,0,0,0,0,0,0,0,5.04E-07,0,7.01E-07,0,0,0,0,0,0,0
4091,36081064500,0,2,1,0,0,0,0,4.35E-13,5.75E-08,0,8.07E-08,0,1,0,3,1,0,0
4092,36043010702,0,0,2,0,1,5.81E-12,0,0,1.98E-07,0,2.28E-07,1.84E-12,0,1,2,1,0,0
4093,36049950601,0,0,0,0,0,3.16E-12,0,0,8.88E-07,0,7.41E-07,0,0,0,0,0,0,0
4094,36047033900,0,3,1,1,0,0,0,0,3.34E-09,0,3.32E-08,0,2,0,1,0,0,0
4095,36071011000,5.24E-12,8,12,1,1,2.81E-11,4.43E-07,6.89E-10,2.52E-06,1.99E-10,8.30E-07,4.20E-11,5,5,1,6,0,0
4096,36101961100,9.08E-12,2,11,0,4,7.33E-11,1.84E-07,0,1.19E-06,0,1.38E-06,5.12E-12,1,5,1,5,0,0
4097,36081046400,0,0,0,0,0,0,2.51E-08,0,1.29E-08,0,7.49E-08,0,0,0,0,0,0,0
4098,36029010804,0,1,3,0,0,0,0,0,2.60E-07,5.89E-10,2.00E-07,7.96E-12,0,1,1,1,0,0
4099,36081129102,0,1,0,0,0,0,5.85E-08,0,9.50E-08,1.35E-10,2.57E-07,0,0,0,0,0,0,0
4100,36081116100,0,1,0,0,2,0,0,0,4.17E-08,0,2.43E-08,0,0,0,0,1,0,0
4101,36103123203,0,0,0,0,0,0,1.07E-08,0,5.45E-08,3.23E-12,1.45E-07,0,0,0,0,0,0,0
4102,36047016500,0,0,0,1,0,0,0,0,1.13E-08,0,2.80E-08,0,0,0,0,1,0,1
4103,36047056301,0,22,2,0,0,0,0,0,9.10E-09,0,2.32E-08,0,6,0,0,0,0,0
4104,36045060402,0,0,3,0,0,0,0,2.38E-11,7.77E-07,4.00E-12,6.65E-07,0,0,0,1,0,0,0
4105,36047017800,0,3,0,3,1,0,0,0,1.57E-08,5.67E-13,2.64E-08,0,0,0,1,1,0,0
4106,36005050400,0,0,0,0,0,0,1.91E-07,5.65E-11,4.70E-07,0,8.45E-08,0,0,0,0,0,0,0
4107,36005036901,0,0,0,0,1,0,6.08E-09,0,8.93E-09,0,1.33E-08,0,0,0,1,0,0,0
4108,36103146902,0,0,1,0,7,0,3.17E-08,5.02E-12,1.43E-07,2.46E-10,2.61E-07,0,0,0,0,5,0,0
4109,36059414600,0,0,0,0,0,0,5.23E-08,0,5.10E-08,0,1.43E-07,0,0,0,1,4,0,0
4110,36059519900,0,0,0,0,0,0,2.12E-08,1.26E-10,6.21E-08,8.78E-10,2.47E-07,0,0,0,2,4,0,0
4111,36001001100,0,77,5,0,1,0,1.36E-07,3.60E-12,4.11E-07,5.98E-13,6.10E-08,0,6,1,0,1,0,21
4112,36081020600,0,1,1,0,0,0,1.39E-08,1.79E-14,1.38E-08,0,5.32E-08,0,0,0,0,2,0,0
4113,36005005400,0,5,0,1,0,0,0,0,1.30E-08,0,1.78E-08,0,4,0,0,1,0,0
4114,36071011101,0,0,1,0,0,0,2.58E-08,1.11E-11,1.52E-07,8.57E-12,1.83E-07,0,0,1,0,0,0,0
4115,36063024405,0,1,0,0,0,1.71E-12,5.96E-08,9.16E-12,1.03E-06,0,6.12E-07,0,0,0,2,4,0,0
4116,36067010700,0,0,2,0,0,4.49E-13,7.76E-08,0,1.37E-07,0,1.18E-07,0,0,1,1,1,0,0
4117,36077591000,0,0,0,0,0,0,0,0,1.32E-08,1.20E-12,1.95E-07,0,0,0,1,3,0,0
4118,36047037700,0,5,1,0,0,0,0,0,2.51E-10,0,3.46E-08,0,2,0,0,2,0,0
4119,36047059000,0,1,0,0,0,0,0,0,1.49E-08,0,5.20E-08,0,0,0,0,0,0,0
4120,36047074200,0,0,0,1,0,0,0,0,3.57E-09,6.74E-12,2.51E-08,0,0,0,0,0,0,0
4121,36059414002,0,0,0,0,0,0,1.64E-08,0,3.84E-08,0,1.52E-07,0,0,0,1,0,0,0
4122,36081071303,0,14,0,6,0,0,0,0,3.60E-08,0,4.30E-08,0,5,0,0,0,0,0
4123,36057072700,0,1,0,0,0,5.06E-12,5.71E-07,2.97E-11,3.16E-06,0,1.24E-06,0,1,0,2,0,0,0
4124,36081019000,0,2,0,0,0,0,0,0,1.51E-08,0,4.75E-08,0,2,0,0,0,0,0
4125,36047025500,0,0,0,0,0,0,0,0,1.68E-08,1.36E-11,7.64E-09,0,0,0,0,0,0,0
4126,36005026701,0,0,0,0,0,0,0,0,7.74E-09,0,7.11E-09,0,0,0,0,2,0,0
4127,36029010201,0,4,5,0,3,0,0,8.13E-14,7.58E-08,0,1.15E-07,5.72E-13,1,3,0,0,0,0
4128,36005006200,0,2,0,0,0,0,1.51E-08,0,2.31E-08,6.01E-12,9.64E-09,0,1,0,0,1,0,0
4129,36061016100,0,18,1,1,0,0,0,0,7.91E-09,0,2.16E-08,0,5,0,0,2,0,0
4130,36061001800,0,78,2,1,0,0,0,2.68E-14,3.87E-08,0,2.84E-08,0,12,0,6,1,1,1
4131,36085017007,0,0,0,0,0,0,0,9.88E-11,5.72E-08,2.75E-12,7.29E-08,0,0,0,1,0,0,0
4132,36083052101,0,0,0,0,0,0,0,0,3.65E-07,0,3.18E-07,0,0,0,2,0,0,0
4133,36075021601,0,4,5,0,1,2.89E-12,0,1.36E-13,1.04E-07,7.45E-13,1.50E-07,0,0,2,0,0,0,0
4134,36093020800,0,1,0,0,0,0,0,0,1.41E-07,0,9.50E-08,0,0,0,3,0,0,0
4135,36093020700,0,1,1,0,0,0,5.40E-09,0,6.98E-08,0,1.37E-07,0,1,0,0,2,0,1
4136,36055015304,0,0,0,0,0,0,0,0,1.58E-07,0,2.22E-07,0,0,0,1,1,0,0
4137,36061004300,0,40,0,0,0,0,0,0,1.36E-08,0,2.37E-08,0,6,0,2,0,0,0
4138,36065022500,4.45E-13,1,0,0,0,3.36E-11,4.89E-08,2.21E-11,3.32E-07,1.64E-11,3.08E-07,0,0,0,4,10,0,0
4139,36047021600,0,0,0,0,0,0,0,0,2.42E-09,0,3.77E-08,0,0,0,0,0,0,0
4140,36013030800,0,0,0,0,1,0,0,0,3.66E-08,1.03E-13,3.42E-07,0,0,0,2,1,0,0
4141,36055008801,0,1,1,0,0,0,2.60E-08,5.99E-13,2.27E-07,0,2.16E-07,0,0,0,2,0,0,0
4142,36103158708,5.94E-13,0,1,0,0,0,0,8.63E-11,3.60E-07,1.58E-10,1.59E-07,8.21E-12,0,2,1,4,0,3
4143,36061002500,0,2,0,0,0,0,2.71E-08,6.95E-13,2.07E-08,7.50E-12,2.07E-09,0,1,0,0,1,0,0
4144,36059518203,0,4,2,0,0,0,4.99E-09,2.14E-10,2.94E-07,1.67E-10,2.62E-07,1.68E-11,0,2,0,1,0,0
4145,36029000110,0,4,1,0,0,1.47E-10,6.99E-08,1.02E-11,3.78E-07,0,2.02E-07,0,0,1,1,0,0,0
4146,36027060100,0,1,0,0,12,0,7.57E-08,0,2.45E-07,0,3.79E-07,0,0,0,1,0,0,0
4147,36005029700,0,1,0,0,0,0,4.69E-08,0,5.52E-08,0,4.81E-08,0,0,0,1,0,0,0
4148,36007001500,0,0,0,0,2,0,0,0,7.47E-08,3.28E-11,2.37E-07,0,0,0,2,1,0,0
4149,36047115600,0,0,0,0,0,0,0,0,3.26E-08,0,4.59E-08,0,0,0,0,2,0,0
4150,36081077906,0,1,0,2,0,0,0,0,7.38E-08,0,8.20E-08,0,0,0,1,2,0,0
4151,36081116302,0,1,0,0,0,0,0,0,1.37E-08,0,2.80E-08,0,0,0,0,0,0,0
4152,36065023501,0,0,0,0,0,0,0,0,5.31E-08,0,2.14E-07,0,0,0,0,0,0,0
4153,36085023900,0,2,4,0,0,0,5.14E-09,3.86E-12,3.67E-08,0,6.30E-08,0,2,0,0,0,0,0
4154,36069051900,0,1,3,0,1,0,0,2.07E-11,1.35E-07,2.45E-11,1.35E-07,0,1,1,0,7,0,0
4155,36081099802,0,0,0,0,0,0,0,0,6.52E-08,0,6.98E-08,0,0,0,0,0,0,0
4156,36055012600,3.74E-11,1,2,0,1,0,1.52E-07,1.29E-11,3.76E-07,0,2.67E-07,0,0,0,3,3,0,0
4157,36081065501,0,0,0,0,0,0,0,0,2.39E-07,0,2.26E-08,0,0,0,0,0,0,0
4158,36047006200,0,3,2,0,0,0,0,0,1.30E-08,0,1.95E-08,0,1,0,0,0,0,0
4159,36047028700,0,7,1,1,0,0,0,2.14E-13,8.96E-09,0,2.55E-08,0,1,1,0,1,0,1
4160,36047054900,0,29,0,1,0,0,2.62E-08,1.91E-13,2.32E-08,0,2.18E-08,0,6,0,1,0,0,0
4161,36001013602,0,0,8,0,1,1.21E-12,2.37E-07,2.04E-12,8.09E-07,9.54E-12,1.99E-07,0,0,4,0,3,0,1
4162,36069051301,0,0,0,0,0,0,0,4.19E-11,5.25E-07,1.52E-11,4.85E-07,0,0,0,0,0,0,0
4163,36047051200,0,0,0,0,0,0,0,0,2.74E-09,0,1.43E-08,0,0,0,0,1,0,0
4164,36081000702,0,30,1,2,0,9.95E-13,0,1.24E-13,2.54E-08,0,4.55E-08,0,7,1,2,0,0,1
4165,36005020502,0,0,0,0,0,0,0,0,4.33E-09,0,1.14E-08,0,0,0,1,0,0,0
4166,36081018101,0,19,0,2,0,0,0,0,7.63E-09,0,1.49E-08,0,7,0,0,1,0,0
4167,36081026000,0,5,0,0,0,0,0,0,1.52E-08,1.04E-11,5.79E-08,0,4,0,0,2,0,0
4168,36047082200,0,0,0,0,0,0,0,0,1.17E-08,0,1.00E-08,0,0,0,0,1,0,0
4169,36063021300,0,0,0,0,0,0,0,4.27E-13,7.07E-08,0,5.11E-08,0,0,0,0,0,0,0
4170,36103112212,0,1,0,0,0,0,7.39E-09,4.11E-12,2.65E-07,1.54E-09,2.67E-07,0,1,0,3,3,0,0
4171,36005018102,0,0,0,0,0,0,0,0,1.34E-08,0,1.44E-08,0,0,0,0,2,0,0
4172,36103170101,0,6,12,0,3,0,0,6.12E-14,1.50E-07,0,1.01E-07,1.31E-11,2,4,1,1,0,1
4173,36047039100,0,7,1,1,0,0,0,2.05E-14,1.38E-08,0,2.61E-08,0,4,0,0,0,0,0
4174,36043011001,0,1,0,0,0,0,0,0,1.12E-07,0,1.55E-07,0,1,0,1,2,0,0
4175,36091060602,0,1,0,0,0,0,0,0,1.08E-06,0,1.13E-06,0,1,0,0,2,0,0
4176,36023971200,0,2,0,0,0,0,1.36E-07,3.06E-11,2.76E-06,0,1.14E-06,0,1,0,0,0,0,0
4177,36111951500,0,8,11,0,0,1.97E-11,5.06E-07,0,1.01E-06,7.33E-12,8.20E-07,0,3,5,0,1,0,0
4178,36103159602,0,0,2,0,0,0,0,1.22E-11,2.75E-07,3.77E-11,3.98E-07,0,0,2,0,2,0,0
4179,36067011201,0,6,8,0,0,0,0,0,1.90E-07,6.02E-11,2.20E-07,0,2,3,1,0,0,0
4180,36047027100,0,11,1,2,2,0,0,0,2.50E-08,0,2.38E-08,0,5,0,0,1,0,0
4181,36061021000,0,0,0,0,0,0,2.71E-08,0,2.10E-08,1.24E-11,1.37E-08,0,0,0,0,0,0,0
4182,36047005303,0,0,0,0,0,9.67E-13,4.87E-09,0,2.87E-08,0,1.62E-08,0,0,0,0,0,0,1
4183,36055014205,0,1,1,0,0,0,0,0,5.10E-08,0,1.98E-07,0,1,1,0,0,0,0
4184,36001014304,0,0,0,0,0,9.47E-11,0,3.27E-12,1.04E-06,0,3.90E-07,0,0,0,0,0,0,0
4185,36101961700,0,0,1,0,0,7.57E-13,3.05E-07,1.76E-13,1.06E-06,3.51E-11,9.69E-07,0,0,2,1,16,0,0
4186,36081025401,0,0,0,0,0,0,0,1.02E-13,8.55E-09,0,8.75E-08,0,0,0,1,2,0,0
4187,36047096000,0,0,1,0,0,0,0,0,1.44E-07,0,8.75E-08,0,0,1,0,0,0,0
4188,36073040801,0,0,0,0,0,0,0,0,3.83E-07,0,1.10E-06,0,0,0,0,0,0,0
4189,36081043900,0,1,2,0,0,0,0,0,8.71E-09,0,6.41E-08,0,0,1,0,1,0,0
4190,36005005902,0,0,0,0,0,0,0,2.23E-13,9.31E-09,0,9.13E-09,0,0,0,0,0,0,0
4191,36081017800,0,1,0,0,0,0,0,0,1.30E-08,0,5.99E-08,0,0,1,0,0,0,0
4192,36083040701,0,36,7,0,2,0,7.15E-09,1.50E-12,1.94E-07,6.36E-12,5.35E-08,0,5,2,5,5,0,5
4193,36061013900,0,42,0,3,0,0,0,0,2.37E-08,0,1.23E-08,0,8,0,2,1,0,0
4194,36103158209,3.01E-12,0,0,1,1,3.07E-11,5.79E-09,0,1.90E-07,7.17E-11,1.92E-07,6.03E-12,0,0,0,1,0,0
4195,36007000400,0,0,1,0,1,0,9.68E-08,0,5.14E-08,6.33E-13,8.53E-08,0,0,1,1,1,0,0
4196,36113070802,4.23E-12,5,2,0,0,2.73E-11,1.04E-07,9.37E-14,2.61E-07,1.26E-10,3.42E-07,6.80E-12,2,2,0,0,0,0
4197,36005034200,0,0,0,0,0,0,0,0,1.47E-08,0,1.85E-08,0,0,0,0,0,0,0
4198,36103158324,0,2,2,0,0,5.73E-12,0,5.51E-12,1.41E-07,0,2.05E-07,1.32E-11,1,0,0,0,0,0
4199,36013037500,0,0,6,0,2,2.21E-11,0,0,1.03E-06,0,1.25E-06,0,0,3,2,2,0,0
4200,36001000502,0,1,0,0,1,0,0,1.22E-12,1.06E-07,0,5.09E-08,0,0,0,4,8,0,0
4201,36001013708,0,10,10,0,0,0,2.51E-11,3.11E-11,5.11E-07,3.66E-12,2.10E-07,5.12E-12,0,0,0,3,0,1
4202,36081059900,0,3,0,0,0,0,0,0,1.92E-09,0,2.90E-08,0,2,0,0,2,0,0
4203,36081066301,0,0,0,0,0,0,0,0,5.62E-08,0,8.39E-08,0,0,0,0,1,0,0
4204,36029015401,0,0,0,0,0,0,0,0,7.51E-08,0,1.59E-07,0,0,0,1,0,0,0
4205,36059406400,3.97E-12,5,2,3,1,1.49E-11,0,2.15E-11,5.14E-07,8.49E-11,3.81E-07,6.48E-12,1,1,1,5,0,4
4206,36059519100,0,0,2,0,2,0,0,6.69E-12,1.15E-07,3.32E-10,2.90E-07,0,0,1,1,8,0,0
4207,36103146614,0,1,0,0,0,0,3.73E-08,0,1.11E-07,0,2.86E-07,2.21E-12,0,0,0,0,0,0
4208,36007013600,0,5,1,0,0,0,0,0,9.65E-08,0,1.43E-07,0,0,0,1,0,0,0
4209,36051031200,0,1,2,0,0,2.69E-13,0,2.37E-11,1.42E-06,1.10E-10,1.66E-06,0,1,2,1,7,0,0
4210,36047014102,0,12,3,4,0,0,0,0,5.20E-09,0,6.60E-09,0,4,1,4,0,0,0
4211,36103158207,0,0,2,0,2,0,0,2.79E-12,3.28E-07,0,4.73E-07,0,0,0,1,2,0,1
4212,36095740100,0,3,2,0,0,7.63E-11,2.67E-07,6.37E-11,1.97E-06,0,9.74E-07,0,1,2,3,2,0,0
4213,36013037400,0,2,0,0,0,0,2.67E-07,1.51E-11,1.17E-06,0,1.62E-06,0,1,0,4,0,0,0
4214,36119005500,0,2,0,0,0,0,1.36E-07,0,5.50E-07,0,6.08E-07,1.83E-11,0,0,2,0,0,0
4215,36081008300,0,11,0,0,0,0,0,2.74E-13,2.21E-08,0,1.90E-08,0,4,0,0,3,0,0
4216,36081036300,0,4,1,0,0,0,0,3.57E-14,7.32E-09,0,1.85E-08,0,3,1,1,0,0,0
4217,36087012108,0,0,0,0,0,0,0,0,1.98E-08,0,5.48E-08,0,0,0,2,4,0,0
4218,36047078802,0,0,0,0,0,0,0,7.13E-14,5.07E-10,0,6.91E-09,0,0,0,0,1,0,0
4219,36047070601,0,0,0,0,0,0,0,0,3.63E-09,0,1.41E-07,0,0,0,0,0,0,0
4220,36083040500,0,0,3,0,2,0,2.64E-11,0,4.00E-08,3.86E-12,7.31E-08,0,0,3,2,0,0,1
4221,36059406801,0,33,3,6,2,0,0,4.12E-13,1.87E-07,3.16E-12,7.23E-08,4.17E-12,16,2,0,1,0,3
4222,36047072000,0,1,0,0,0,0,0,0,5.22E-08,0,3.70E-08,0,0,0,0,0,0,0
4223,36081059501,0,11,0,1,0,0,0,0,8.55E-09,0,2.88E-08,0,3,0,1,2,0,0
4224,36055010300,0,0,0,0,0,0,0,0,6.42E-08,0,2.15E-07,0,0,0,1,1,0,0
4225,36047063200,0,1,1,0,0,0,0,0,2.93E-08,0,2.51E-08,0,0,1,0,0,0,0
4226,36081021602,0,0,0,0,0,0,9.87E-09,7.58E-14,2.48E-08,0,3.00E-08,0,0,0,1,0,0,1
4227,36093021001,0,9,3,0,1,0,0,0,9.37E-08,0,2.79E-08,0,1,2,1,2,0,1
4228,36005020900,0,3,0,0,0,0,0,0,1.01E-08,0,2.31E-08,0,1,0,0,1,0,0
4229,36047120802,0,0,0,0,0,0,0,0,3.33E-08,0,5.21E-09,0,0,0,0,0,0,0
4230,36081062100,0,0,0,0,1,0,0,0,2.37E-08,0,9.07E-08,0,0,0,0,1,0,0
4231,36081016400,0,0,0,0,0,0,0,0,4.64E-09,0,6.50E-08,0,0,0,0,0,0,0
4232,36051030701,0,1,0,0,0,0,0,0,8.16E-07,0,4.83E-07,0,1,0,1,0,0,0
4233,36075020502,5.28E-13,1,3,0,0,0,1.81E-07,0,1.20E-06,0,8.08E-07,0,0,0,1,4,0,0
4234,36029004100,0,0,0,0,0,0,7.92E-09,0,1.25E-08,0,1.28E-07,0,0,0,4,0,0,0
4235,36015000200,0,0,0,0,0,4.13E-12,0,6.70E-14,8.31E-08,1.07E-11,1.61E-07,0,0,0,2,1,0,0
4236,36027080202,0,2,1,0,0,0,2.98E-08,4.93E-11,5.93E-07,0,2.48E-07,2.66E-12,1,0,1,2,0,0
4237,36081029500,0,10,1,2,0,0,0,0,2.32E-08,5.36E-12,2.21E-08,0,5,0,0,0,0,0
4238,36081099705,0,2,0,0,0,0,1.42E-07,0,7.03E-08,1.14E-11,7.98E-08,0,2,0,0,0,0,0
4239,36047079001,0,0,0,0,0,0,0,0,5.34E-09,0,6.05E-09,0,0,0,0,0,0,0
4240,36119003500,0,0,0,0,0,0,1.06E-09,0,4.47E-08,0,1.00E-07,0,0,0,1,1,0,1
4241,36047110600,0,0,0,0,0,0,0,0,1.53E-08,1.34E-11,2.43E-08,0,0,0,0,0,0,0
4242,36047001802,1.61E-11,6,0,0,0,0,1.46E-08,0,5.43E-08,0,2.48E-08,0,2,0,0,0,0,0
4243,36055012304,0,0,0,0,0,0,0,1.38E-10,4.65E-07,1.19E-10,3.27E-07,0,0,0,1,5,0,0
4244,36067005601,0,0,0,0,1,0,0,9.00E-12,1.17E-07,1.41E-10,8.86E-08,0,0,0,0,1,0,0
4245,36111953400,0,3,27,0,2,0,6.79E-08,6.30E-15,3.74E-07,5.10E-12,3.09E-07,0,1,7,2,1,0,1
4246,36047008800,0,9,0,0,0,0,0,0,2.33E-08,0,1.30E-08,0,2,0,0,0,0,0
4247,36119001102,0,1,1,0,0,0,3.34E-08,9.15E-12,4.23E-08,0,5.74E-08,0,1,0,1,2,0,0
4248,36103124302,0,0,0,0,0,0,0,1.46E-12,1.73E-07,0,2.28E-07,0,0,0,1,5,0,0
4249,36103123704,0,0,0,0,0,0,0,0,5.61E-08,0,2.03E-07,0,0,0,0,3,0,0
4250,36047107002,0,0,0,0,0,0,6.66E-08,0,3.26E-08,0,0,0,0,0,0,0,0,0
4251,36103147503,0,2,0,0,0,0,2.18E-07,5.07E-10,4.82E-07,9.10E-10,1.62E-07,4.70E-13,0,0,0,2,0,0
4252,36081024900,0,8,0,0,3,0,1.16E-09,1.44E-13,4.09E-08,0,2.99E-08,0,2,0,0,0,0,0
4253,36103158329,0,6,3,0,0,0,0,0,1.51E-07,0,1.25E-07,4.23E-12,1,1,0,0,0,0
4254,36061006300,0,25,2,4,0,0,0,0,1.18E-08,0,2.24E-08,0,4,0,2,9,0,0
4255,36085021300,0,2,0,0,0,0,1.83E-08,7.74E-13,3.21E-08,0,1.02E-07,0,1,0,0,4,0,0
4256,36047009201,0,5,0,0,0,0,0,0,3.58E-10,0,1.10E-08,0,1,0,1,1,0,0
4257,36081061301,0,26,1,3,0,0,0,0,6.44E-08,0,6.22E-08,0,8,1,0,0,0,1
4258,36047007500,0,44,3,3,0,1.74E-12,0,0,1.41E-08,0,4.34E-08,0,11,2,0,3,0,0
4259,36019103900,0,0,0,0,0,7.37E-11,0,0,6.30E-07,2.53E-11,9.99E-07,0,0,0,0,0,0,0
4260,36059405301,0,12,4,2,2,0,0,0,5.73E-08,0,1.30E-07,4.93E-12,5,1,2,2,0,0
4261,36081052100,0,5,0,1,0,0,0,0,1.74E-08,0,2.23E-08,0,3,0,0,1,0,0
4262,36103135005,0,1,1,0,0,0,0,0,1.70E-07,0,2.39E-07,0,0,1,0,0,0,0
4263,36081044302,0,3,1,3,0,0,0,0,9.89E-09,0,4.62E-08,0,0,1,0,2,0,0
4264,36005022800,0,0,0,0,0,0,0,0,7.72E-09,0,2.56E-08,0,0,0,1,1,0,0
4265,36055005200,0,1,0,0,0,0,0,0,1.70E-08,0,7.10E-08,0,1,0,1,0,0,0
4266,36119000203,0,0,0,0,0,0,0,9.90E-13,9.17E-08,0,7.38E-08,0,0,0,2,2,0,0
4267,36047013900,0,28,3,15,0,0,0,0,1.38E-08,0,1.86E-08,0,7,1,2,0,0,1
4268,36005019700,0,3,0,1,1,0,0,0,2.75E-08,0,1.49E-08,0,0,0,0,2,0,0
4269,36029009114,0,10,2,0,0,0,0,0,1.46E-07,2.92E-10,1.78E-07,0,3,0,0,2,0,0
4270,36063023302,0,3,1,0,2,0,2.52E-08,0,9.73E-08,0,1.89E-07,0,2,0,1,0,0,0
4271,36047079601,0,2,0,0,1,0,0,0,5.18E-09,0,1.42E-08,0,0,0,0,0,0,0
4272,36059404800,0,14,2,1,0,0,4.23E-08,1.79E-14,4.86E-07,0,3.23E-07,4.93E-12,6,0,1,5,0,1
4273,36047058902,0,0,0,0,0,0,0,0,2.63E-08,0,2.31E-09,0,0,0,0,0,0,0
4274,36047000502,0,2,2,1,0,0,0,0,2.83E-09,0,1.52E-08,0,0,1,2,3,0,0
4275,36047078200,0,0,0,0,0,0,0,0,6.19E-10,0,2.87E-08,0,0,0,0,0,0,0
4276,36047035302,0,1,0,0,0,0,0,0,3.66E-09,6.61E-12,1.73E-08,0,0,0,0,0,0,0
4277,36021001000,0,9,3,0,0,3.20E-11,2.12E-07,1.02E-10,1.17E-06,8.13E-12,1.80E-06,0,5,3,2,0,0,0
4278,36047098200,0,0,0,0,0,0,0,0,2.79E-08,2.48E-11,4.47E-08,0,0,0,0,1,0,0
4279,36081046600,0,12,1,3,0,0,0,0,5.84E-08,0,5.59E-08,0,5,0,0,2,0,1
4280,36103111900,0,5,6,0,0,0,2.70E-08,7.08E-10,4.50E-07,4.30E-10,5.63E-07,3.88E-11,0,1,4,3,0,1
4281,36121971000,0,0,12,0,4,0,0,3.58E-10,7.66E-07,0,9.18E-07,0,0,4,0,2,0,1
4282,36005037000,0,0,0,0,0,0,0,0,1.40E-08,0,2.54E-08,0,0,0,1,0,0,0
4283,36001014608,0,25,10,0,1,0,5.39E-08,7.77E-12,5.57E-07,0,1.92E-07,5.88E-11,4,8,1,10,0,0
4284,36079010202,0,0,2,0,0,0,0,6.03E-12,6.63E-07,0,3.21E-07,4.19E-12,0,2,1,3,0,0
